stop,day_degree,day_clusterring_coefficient,day_closeness,day_betwennesses,day_page_rank,day_weighted_degree,stop,night_degree,night_clusterring_coefficient,night_closeness,night_betwennesses,night_page_rank,night_weighted_degree,stop,night_bus_degree,night_bus_clusterring_coefficient,night_bus_closeness,night_bus_betwennesses,night_bus_page_rank,night_bus_weighted_degree,stop,day_tram_degree,day_tram_clusterring_coefficient,day_tram_closeness,day_tram_betwennesses,day_tram_page_rank,day_tram_weighted_degree,stop,day_bus_degree,day_bus_clusterring_coefficient,day_bus_closeness,day_bus_betwennesses,day_bus_page_rank,day_bus_weighted_degree,stop,night_tram_degree,night_tram_clusterring_coefficient,night_tram_closeness,night_tram_betwennesses,night_tram_page_rank,night_tram_weighted_degree
Kolista,8,0.25,0.07722007722007722,0.0950331550720614,0.0017971653288845486,1757.9375,Kolista,8,0.25,0.07722007722007722,0.0950331550720614,0.0018148331718542557,596.125,Kolista,8,0.25,0.07722007722007722,0.0950331550720614,0.0017001946115909304,,Kolista,8,0.25,0.07722007722007722,0.0950331550720614,0.002793834683490585,,Kolista,8,0.25,0.07722007722007722,0.0950331550720614,0.0018978975737917372,,Kolista,8,0.25,0.07722007722007722,0.0950331550720614,0.002900251015836305,
Kwiska,9,0.2222222222222222,0.08120868744098206,0.3984222234373122,0.0027070512558299317,3321.75,Kwiska,9,0.2222222222222222,0.08120868744098206,0.3984222234373122,0.002697123717611039,1120.5,Kwiska,9,0.2222222222222222,0.08120868744098206,0.3984222234373122,0.002164502070212427,,Kwiska,9,0.2222222222222222,0.08120868744098206,0.3984222234373122,0.005351762765699111,,Kwiska,9,0.2222222222222222,0.08120868744098206,0.3984222234373122,0.0019599733984504964,,Kwiska,9,0.2222222222222222,0.08120868744098206,0.3984222234373122,0.005453533403573443,
DW. ŚWIEBODZKI,3,0.3333333333333333,0.07970342910101946,0.008606465243564803,0.0006969410811718093,694.6875,DW. ŚWIEBODZKI,3,0.3333333333333333,0.07970342910101946,0.008606465243564803,0.0007486309187315717,259.5,DW. ŚWIEBODZKI,3,0.3333333333333333,0.07970342910101946,0.008606465243564803,0.0009625177552738568,259.5,DW. ŚWIEBODZKI,3,0.3333333333333333,0.07970342910101946,0.008606465243564803,0.0005533013648100314,,DW. ŚWIEBODZKI,3,0.3333333333333333,0.07970342910101946,0.008606465243564803,0.0009257104200451365,694.6875,DW. ŚWIEBODZKI,3,0.3333333333333333,0.07970342910101946,0.008606465243564803,0.0005550416281221097,
Robotnicza,2,0.0,0.07392126525700533,0.006326005722398182,0.0006734785623487818,608.75,Robotnicza,2,0.0,0.07392126525700533,0.006326005722398182,0.000698833038239961,202.5,Robotnicza,2,0.0,0.07392126525700533,0.006326005722398182,0.0008209484561841203,202.5,Robotnicza,2,0.0,0.07392126525700533,0.006326005722398182,0.0005533013648100314,,Robotnicza,2,0.0,0.07392126525700533,0.006326005722398182,0.0008213365204061892,608.75,Robotnicza,2,0.0,0.07392126525700533,0.006326005722398182,0.0005550416281221097,
pl. Orląt Lwowskich,5,0.2,0.08335756518367743,0.16784270698419965,0.0014142188919548336,1924.25,pl. Orląt Lwowskich,5,0.2,0.08335756518367743,0.16784270698419965,0.0013173561826878247,635.75,pl. Orląt Lwowskich,5,0.2,0.08335756518367743,0.16784270698419965,0.0020219870767182154,635.75,pl. Orląt Lwowskich,5,0.2,0.08335756518367743,0.16784270698419965,0.0005533013648100314,,pl. Orląt Lwowskich,5,0.2,0.08335756518367743,0.16784270698419965,0.0023082835218558515,,pl. Orląt Lwowskich,5,0.2,0.08335756518367743,0.16784270698419965,0.0005550416281221097,
Dworzec Główny (Stawowa),5,0.7,0.07871133077063884,0.0032326019028316552,0.0007645487077433403,785.3125,Dworzec Główny (Stawowa),5,0.7,0.07871133077063884,0.0032326019028316552,0.0008330121253990225,417.375,Dworzec Główny (Stawowa),5,0.7,0.07871133077063884,0.0032326019028316552,0.00022955263350034154,,Dworzec Główny (Stawowa),5,0.7,0.07871133077063884,0.0032326019028316552,0.00257050112609409,,Dworzec Główny (Stawowa),5,0.7,0.07871133077063884,0.0032326019028316552,0.00021738577395724127,,Dworzec Główny (Stawowa),5,0.7,0.07871133077063884,0.0032326019028316552,0.003237943432202524,
Kościuszki,6,0.2,0.07806826434277414,0.03391214667344306,0.0016144272003132904,1738.5625,Kościuszki,6,0.2,0.07806826434277414,0.03391214667344306,0.0015189287178843272,583.25,Kościuszki,6,0.2,0.07806826434277414,0.03391214667344306,0.000937998456246348,,Kościuszki,6,0.2,0.07806826434277414,0.03391214667344306,0.0046201210575525405,,Kościuszki,6,0.2,0.07806826434277414,0.03391214667344306,0.0007476425634632349,,Kościuszki,6,0.2,0.07806826434277414,0.03391214667344306,0.004559067525344086,
Krasińskiego,2,1.0,0.0759180790960452,0.0,0.0006892109349128671,740.75,Krasińskiego,2,1.0,0.0759180790960452,0.0,0.0005213005897307954,170.25,Krasińskiego,2,1.0,0.0759180790960452,0.0,0.0007953870465419295,170.25,Krasińskiego,2,1.0,0.0759180790960452,0.0,0.0005533013648100314,,Krasińskiego,2,1.0,0.0759180790960452,0.0,0.0011582191768478543,740.75,Krasińskiego,2,1.0,0.0759180790960452,0.0,0.0005550416281221097,
Wzgórze Partyzantów,7,0.42857142857142855,0.08191256310124774,0.013539776331888265,0.0011402859350533165,1300.125,Wzgórze Partyzantów,7,0.42857142857142855,0.08191256310124774,0.013539776331888265,0.0015098303598310514,732.5,Wzgórze Partyzantów,7,0.42857142857142855,0.08191256310124774,0.013539776331888265,0.0024146052873488637,732.5,Wzgórze Partyzantów,7,0.42857142857142855,0.08191256310124774,0.013539776331888265,0.0005533013648100314,,Wzgórze Partyzantów,7,0.42857142857142855,0.08191256310124774,0.013539776331888265,0.0019491456401543518,1300.125,Wzgórze Partyzantów,7,0.42857142857142855,0.08191256310124774,0.013539776331888265,0.0005550416281221097,
Dyrekcyjna,3,1.0,0.07344777521564609,0.0,0.000844264211154693,684.625,Dyrekcyjna,3,1.0,0.07344777521564609,0.0,0.0019259176941873973,1028.5,Dyrekcyjna,3,1.0,0.07344777521564609,0.0,0.0028226953826908305,1028.5,Dyrekcyjna,3,1.0,0.07344777521564609,0.0,0.0005533013648100314,,Dyrekcyjna,3,1.0,0.07344777521564609,0.0,0.0011384967114940168,,Dyrekcyjna,3,1.0,0.07344777521564609,0.0,0.0005550416281221097,
Hubska (Dawida),4,0.16666666666666666,0.07346032288374477,0.012829958204488378,0.0008020112184200745,717.0,Hubska (Dawida),4,0.16666666666666666,0.07346032288374477,0.012829958204488378,0.0005098930605294718,145.25,Hubska (Dawida),4,0.16666666666666666,0.07346032288374477,0.012829958204488378,0.0005934409673873469,,Hubska (Dawida),4,0.16666666666666666,0.07346032288374477,0.012829958204488378,0.0013515319696080484,,Hubska (Dawida),4,0.16666666666666666,0.07346032288374477,0.012829958204488378,0.0009236266074850197,,Hubska (Dawida),4,0.16666666666666666,0.07346032288374477,0.012829958204488378,0.0010100828288330279,
Joannitów,4,0.6666666666666666,0.07325383304940375,0.0003510070639478592,0.0008700650597967898,753.5625,Joannitów,4,0.6666666666666666,0.07325383304940375,0.0003510070639478592,0.0008146465319726651,300.375,Joannitów,4,0.6666666666666666,0.07325383304940375,0.0003510070639478592,0.00036942559675941813,,Joannitów,4,0.6666666666666666,0.07325383304940375,0.0003510070639478592,0.0030845243354253003,,Joannitów,4,0.6666666666666666,0.07325383304940375,0.0003510070639478592,0.0001844111138431276,,Joannitów,4,0.6666666666666666,0.07325383304940375,0.0003510070639478592,0.003003577108619929,
Sanocka,4,0.6666666666666666,0.0733538041624019,0.0006681648393308402,0.0007402623503323379,512.875,Sanocka,4,0.6666666666666666,0.0733538041624019,0.0006681648393308402,0.0011138818722267038,449.625,Sanocka,4,0.6666666666666666,0.0733538041624019,0.0006681648393308402,0.00023464351477011725,,Sanocka,4,0.6666666666666666,0.0733538041624019,0.0006681648393308402,0.0029824172635164498,,Sanocka,4,0.6666666666666666,0.0733538041624019,0.0006681648393308402,0.0001844111138431276,,Sanocka,4,0.6666666666666666,0.0733538041624019,0.0006681648393308402,0.004282934141452943,
Pułaskiego,2,1.0,0.07714388231072838,0.0,0.0011130821628832313,1269.375,Pułaskiego,2,1.0,0.07714388231072838,0.0,0.0009118680880064589,393.625,Pułaskiego,2,1.0,0.07714388231072838,0.0,0.00025149777656626853,,Pułaskiego,2,1.0,0.07714388231072838,0.0,0.003776075473691766,1269.375,Pułaskiego,2,1.0,0.07714388231072838,0.0,0.0001844111138431276,,Pułaskiego,2,1.0,0.07714388231072838,0.0,0.0035335616387143407,366.5
DWORZEC NADODRZE,8,0.13333333333333333,0.07440089973181072,0.013891463607482725,0.002594499567097861,3818.5,DWORZEC NADODRZE,8,0.13333333333333333,0.07440089973181072,0.013891463607482725,0.0025482675031812023,1496.75,DWORZEC NADODRZE,8,0.13333333333333333,0.07440089973181072,0.013891463607482725,0.0013572919409309788,,DWORZEC NADODRZE,8,0.13333333333333333,0.07440089973181072,0.013891463607482725,0.007833279528228758,,DWORZEC NADODRZE,8,0.13333333333333333,0.07440089973181072,0.013891463607482725,0.001190575241115435,,DWORZEC NADODRZE,8,0.13333333333333333,0.07440089973181072,0.013891463607482725,0.008652540153785457,
PL. STASZICA,4,0.3333333333333333,0.07660105103767703,0.026713704493263577,0.001111744954506186,1215.625,PL. STASZICA,4,0.3333333333333333,0.07660105103767703,0.026713704493263577,0.001244812148247322,529.0,PL. STASZICA,4,0.3333333333333333,0.07660105103767703,0.026713704493263577,0.0017020839757755635,529.0,PL. STASZICA,4,0.3333333333333333,0.07660105103767703,0.026713704493263577,0.0005533013648100314,,PL. STASZICA,4,0.3333333333333333,0.07660105103767703,0.026713704493263577,0.001705772029062195,1215.625,PL. STASZICA,4,0.3333333333333333,0.07660105103767703,0.026713704493263577,0.0005550416281221097,
Paulińska,2,0.0,0.07613988490482515,0.0023611111513600746,0.0009146273387715575,982.6875,Paulińska,2,0.0,0.07613988490482515,0.0023611111513600746,0.001023104436102888,438.25,Paulińska,2,0.0,0.07613988490482515,0.0023611111513600746,0.0008332949163048701,206.5,Paulińska,2,0.0,0.07613988490482515,0.0023611111513600746,0.0029517891849526936,741.1875,Paulińska,2,0.0,0.07613988490482515,0.0023611111513600746,0.0005071898256824677,241.5,Paulińska,2,0.0,0.07613988490482515,0.0023611111513600746,0.002971556433279592,231.75
Słowiańska,4,0.5,0.07388316151202749,0.004029706384594828,0.0009617015262899808,898.3125,Słowiańska,4,0.5,0.07388316151202749,0.004029706384594828,0.0011625486546430212,455.625,Słowiańska,4,0.5,0.07388316151202749,0.004029706384594828,0.0004741469257247225,,Słowiańska,4,0.5,0.07388316151202749,0.004029706384594828,0.0035801694923771727,898.3125,Słowiańska,4,0.5,0.07388316151202749,0.004029706384594828,0.0001844111138431276,,Słowiańska,4,0.5,0.07388316151202749,0.004029706384594828,0.004338514231650503,393.625
Damrota,2,1.0,0.07544521449249934,0.0,0.0007636706326956634,671.25,Damrota,2,1.0,0.07544521449249934,0.0,0.0007101825461991817,223.75,Damrota,2,1.0,0.07544521449249934,0.0,0.0009531668506365766,223.75,Damrota,2,1.0,0.07544521449249934,0.0,0.0005533013648100314,,Damrota,2,1.0,0.07544521449249934,0.0,0.0009528167948150375,671.25,Damrota,2,1.0,0.07544521449249934,0.0,0.0005550416281221097,
Daszyńskiego,2,0.0,0.07109200628254939,7.613687446917007e-05,0.0008678546195763834,751.875,Daszyńskiego,2,0.0,0.07109200628254939,7.613687446917007e-05,0.0008337160801304047,269.25,Daszyńskiego,2,0.0,0.07109200628254939,7.613687446917007e-05,0.0006129397338550203,77.5,Daszyńskiego,2,0.0,0.07109200628254939,7.613687446917007e-05,0.0036778494362935906,751.875,Daszyńskiego,2,0.0,0.07109200628254939,7.613687446917007e-05,0.0001844111138431276,,Daszyńskiego,2,0.0,0.07109200628254939,7.613687446917007e-05,0.003109505071460442,191.75
Mosty Warszawskie,3,0.3333333333333333,0.07545845397911731,0.0011719344208447134,0.00116150418310097,1080.125,Mosty Warszawskie,3,0.3333333333333333,0.07545845397911731,0.0011719344208447134,0.0011257563298900178,384.875,Mosty Warszawskie,3,0.3333333333333333,0.07545845397911731,0.0011719344208447134,0.0010365559801446395,193.125,Mosty Warszawskie,3,0.3333333333333333,0.07545845397911731,0.0011719344208447134,0.004235398189198834,,Mosty Warszawskie,3,0.3333333333333333,0.07545845397911731,0.0011719344208447134,0.0006132034642592719,,Mosty Warszawskie,3,0.3333333333333333,0.07545845397911731,0.0011719344208447134,0.003745495051709999,
Nowowiejska,6,0.13333333333333333,0.07495206553948057,0.015511177690912778,0.0018355656017476276,1677.3125,Nowowiejska,6,0.13333333333333333,0.07495206553948057,0.015511177690912778,0.0018990387225038734,678.75,Nowowiejska,6,0.13333333333333333,0.07495206553948057,0.015511177690912778,0.0014530543405970931,,Nowowiejska,6,0.13333333333333333,0.07495206553948057,0.015511177690912778,0.006269781946804553,,Nowowiejska,6,0.13333333333333333,0.07495206553948057,0.015511177690912778,0.0008888950504359137,,Nowowiejska,6,0.13333333333333333,0.07495206553948057,0.015511177690912778,0.005896789267354571,
Dmowskiego,3,0.3333333333333333,0.08068299089970916,0.043086108395907645,0.0008843256509670639,1091.25,Dmowskiego,3,0.3333333333333333,0.08068299089970916,0.043086108395907645,0.0009217021400825462,379.0,Dmowskiego,3,0.3333333333333333,0.08068299089970916,0.043086108395907645,0.0008755048705236328,224.25,Dmowskiego,3,0.3333333333333333,0.08068299089970916,0.043086108395907645,0.0021678310277003566,,Dmowskiego,3,0.3333333333333333,0.08068299089970916,0.043086108395907645,0.0007671134908517528,478.0,Dmowskiego,3,0.3333333333333333,0.08068299089970916,0.043086108395907645,0.002037350190329421,
Długa,5,0.3,0.07818892626602418,0.008492406473587866,0.0005313280766276563,458.875,Długa,5,0.3,0.07818892626602418,0.008492406473587866,0.00032185840140708873,53.25,Długa,5,0.3,0.07818892626602418,0.008492406473587866,0.0003700884826115488,53.25,Długa,5,0.3,0.07818892626602418,0.008492406473587866,0.0005533013648100314,,Długa,5,0.3,0.07818892626602418,0.008492406473587866,0.0007469132323633754,458.875,Długa,5,0.3,0.07818892626602418,0.008492406473587866,0.0005550416281221097,
PL. JANA PAWŁA II,10,0.07142857142857142,0.08259700345754899,0.37942431801690174,0.0032763472826773353,5506.1875,PL. JANA PAWŁA II,10,0.07142857142857142,0.08259700345754899,0.37942431801690174,0.003156461511421401,1691.0,PL. JANA PAWŁA II,10,0.07142857142857142,0.08259700345754899,0.37942431801690174,0.0028950425249844717,,PL. JANA PAWŁA II,10,0.07142857142857142,0.08259700345754899,0.37942431801690174,0.006033186378765027,,PL. JANA PAWŁA II,10,0.07142857142857142,0.08259700345754899,0.37942431801690174,0.002954003373197369,2813.9375,PL. JANA PAWŁA II,10,0.07142857142857142,0.08259700345754899,0.37942431801690174,0.005788140600815859,
Pomorska,6,0.3333333333333333,0.08192816995332,0.09875527096942442,0.001556642065405902,1889.125,Pomorska,6,0.3333333333333333,0.08192816995332,0.09875527096942442,0.0014934817830478259,670.0,Pomorska,6,0.3333333333333333,0.08192816995332,0.09875527096942442,0.0017504482418612462,520.75,Pomorska,6,0.3333333333333333,0.08192816995332,0.09875527096942442,0.002609003896519484,,Pomorska,6,0.3333333333333333,0.08192816995332,0.09875527096942442,0.001954945927586564,1273.125,Pomorska,6,0.3333333333333333,0.08192816995332,0.09875527096942442,0.002255318730572334,
Dobroszów Oleśnicki,2,0.0,0.03718115002161695,0.011299644170072197,0.0010484997978494625,21.0,Dobroszów Oleśnicki,2,0.0,0.03718115002161695,0.011299644170072197,0.0012611610972637292,9.375,Dobroszów Oleśnicki,2,0.0,0.03718115002161695,0.011299644170072197,0.0012899744295833196,9.375,Dobroszów Oleśnicki,2,0.0,0.03718115002161695,0.011299644170072197,0.0005533013648100314,,Dobroszów Oleśnicki,2,0.0,0.03718115002161695,0.011299644170072197,0.001107666430111096,21.0,Dobroszów Oleśnicki,2,0.0,0.03718115002161695,0.011299644170072197,0.0005550416281221097,
Dobroszów-skrzy. Węgierska,3,0.0,0.03855983499977581,0.014679588399435705,0.0012661224617509655,27.625,Dobroszów-skrzy. Węgierska,3,0.0,0.03855983499977581,0.014679588399435705,0.000832736284494517,5.5,Dobroszów-skrzy. Węgierska,3,0.0,0.03855983499977581,0.014679588399435705,0.000851761536173408,,Dobroszów-skrzy. Węgierska,3,0.0,0.03855983499977581,0.014679588399435705,0.0005533013648100314,,Dobroszów-skrzy. Węgierska,3,0.0,0.03855983499977581,0.014679588399435705,0.001337569495071055,27.625,Dobroszów-skrzy. Węgierska,3,0.0,0.03855983499977581,0.014679588399435705,0.0005550416281221097,
Januszkowice - Wrocławska,2,0.0,0.03589764995617147,0.009061599210636762,0.0011543862205416193,21.0,Januszkowice - Wrocławska,2,0.0,0.03589764995617147,0.009061599210636762,0.0012121190659112654,9.375,Januszkowice - Wrocławska,2,0.0,0.03589764995617147,0.009061599210636762,0.001239811951093826,9.375,Januszkowice - Wrocławska,2,0.0,0.03589764995617147,0.009061599210636762,0.0005533013648100314,,Januszkowice - Wrocławska,2,0.0,0.03589764995617147,0.009061599210636762,0.0012195280037840478,21.0,Januszkowice - Wrocławska,2,0.0,0.03589764995617147,0.009061599210636762,0.0005550416281221097,
Dąbrowica,2,0.0,0.037132987910189985,1.8499968414688074e-05,0.0011058981841575175,24.875,Dąbrowica,2,0.0,0.037132987910189985,1.8499968414688074e-05,0.0007979250042680001,5.5,Dąbrowica,2,0.0,0.037132987910189985,1.8499968414688074e-05,0.0008161549340659701,5.5,Dąbrowica,2,0.0,0.037132987910189985,1.8499968414688074e-05,0.0005533013648100314,,Dąbrowica,2,0.0,0.037132987910189985,1.8499968414688074e-05,0.0011683037922637085,24.875,Dąbrowica,2,0.0,0.037132987910189985,1.8499968414688074e-05,0.0005550416281221097,
Dolnobrzeska,4,0.16666666666666666,0.04016814572629612,0.028025767491641807,0.0015287419314397486,129.8125,Dolnobrzeska,4,0.16666666666666666,0.04016814572629612,0.028025767491641807,0.0015247592211950541,33.625,Dolnobrzeska,4,0.16666666666666666,0.04016814572629612,0.028025767491641807,0.0015657816430276535,,Dolnobrzeska,4,0.16666666666666666,0.04016814572629612,0.028025767491641807,0.0005533013648100314,,Dolnobrzeska,4,0.16666666666666666,0.04016814572629612,0.028025767491641807,0.0016236165743277098,129.8125,Dolnobrzeska,4,0.16666666666666666,0.04016814572629612,0.028025767491641807,0.0005550416281221097,
Mokra,3,0.3333333333333333,0.03868820009896982,0.023484702073948642,0.0017017965772208993,128.4375,Mokra,3,0.3333333333333333,0.03868820009896982,0.023484702073948642,0.0016927807204092974,33.625,Mokra,3,0.3333333333333333,0.03868820009896982,0.023484702073948642,0.0017351744190138665,33.625,Mokra,3,0.3333333333333333,0.03868820009896982,0.023484702073948642,0.0005533013648100314,,Mokra,3,0.3333333333333333,0.03868820009896982,0.023484702073948642,0.0018030246928254065,128.4375,Mokra,3,0.3333333333333333,0.03868820009896982,0.023484702073948642,0.0005550416281221097,
Dolnośląska Szkoła Wyższa,2,0.0,0.06310537129439389,0.002090536889912791,0.0011750843473400652,1257.0625,Dolnośląska Szkoła Wyższa,2,0.0,0.06310537129439389,0.002090536889912791,0.0011754348668198034,366.375,Dolnośląska Szkoła Wyższa,2,0.0,0.06310537129439389,0.002090536889912791,0.0012612304763325952,366.375,Dolnośląska Szkoła Wyższa,2,0.0,0.06310537129439389,0.002090536889912791,0.0005533013648100314,,Dolnośląska Szkoła Wyższa,2,0.0,0.06310537129439389,0.002090536889912791,0.0013044009394290786,1257.0625,Dolnośląska Szkoła Wyższa,2,0.0,0.06310537129439389,0.002090536889912791,0.0005550416281221097,
Fabryczna,2,0.0,0.06197751513404439,0.0013079001308838193,0.0011856434154832094,1256.75,Fabryczna,2,0.0,0.06197751513404439,0.0013079001308838193,0.0011378347383911162,352.75,Fabryczna,2,0.0,0.06197751513404439,0.0013079001308838193,0.001199740835738708,352.75,Fabryczna,2,0.0,0.06197751513404439,0.0013079001308838193,0.0005533013648100314,,Fabryczna,2,0.0,0.06197751513404439,0.0013079001308838193,0.0012928499574324656,1256.75,Fabryczna,2,0.0,0.06197751513404439,0.0013079001308838193,0.0005550416281221097,
Wrocławski Park Przemysłowy,2,0.0,0.06553878981862521,0.003504467344642441,0.0011682975632141264,1257.125,Wrocławski Park Przemysłowy,2,0.0,0.06553878981862521,0.003504467344642441,0.0012079083129469185,380.5,Wrocławski Park Przemysłowy,2,0.0,0.06553878981862521,0.003504467344642441,0.001338414183942996,380.5,Wrocławski Park Przemysłowy,2,0.0,0.06553878981862521,0.003504467344642441,0.0005533013648100314,,Wrocławski Park Przemysłowy,2,0.0,0.06553878981862521,0.003504467344642441,0.001342153311137494,1257.125,Wrocławski Park Przemysłowy,2,0.0,0.06553878981862521,0.003504467344642441,0.0005550416281221097,
