stop,day_tram_degree,day_tram_clusterring_coefficient,day_tram_closeness,day_tram_betwennesses,day_tram_page_rank,day_tram_weighted_degree,stop,night_tram_degree,night_tram_clusterring_coefficient,night_tram_closeness,night_tram_betwennesses,night_tram_page_rank,night_tram_weighted_degree,stop,night_bus_degree,night_bus_clusterring_coefficient,night_bus_closeness,night_bus_betwennesses,night_bus_page_rank,night_bus_weighted_degree,stop,night_degree,night_clusterring_coefficient,night_closeness,night_betwennesses,night_page_rank,night_weighted_degree,index,day_degree,day_clusterring_coefficient,day_closeness,day_betwennesses,day_page_rank,day_weighted_degree,stop,day_bus_degree,day_bus_clusterring_coefficient,day_bus_closeness,day_bus_betwennesses,day_bus_page_rank,day_bus_weighted_degree
,,,,,,,,,,,,,,Młodych Techników,2.0,0.0,0.08262520339902368,0.007495489270221506,0.0017282221725899547,10.5,Młodych Techników,2.0,0.0,0.08262520339902368,0.007495489270221506,0.0017282221725899547,10.5,Gałowska,2,0.0,0.03505911129229515,0.0046457481657958145,0.0010277655303540655,6.25,ŚLAZOWA,1.0,0.0,0.0487922997760155,0.0,0.0007100537084023717,6.5
,,,,,,,,,,,,,,pl. Strzegomski (Muzeum Współczesne),2.0,0.0,0.08051444679351656,0.005192137893969059,0.001964111246483981,10.5,pl. Strzegomski (Muzeum Współczesne),2.0,0.0,0.08051444679351656,0.005192137893969059,0.001964111246483981,10.5,Samotworska,2,0.0,0.036325237592397044,0.006960500311340931,0.0008199368946598901,6.25,Górnickiego,2.0,0.0,0.07076382791922739,0.011124639736140437,0.0005389047837171503,22.75
,,,,,,,,,,,,,,NOWY DWÓR (pętla),3.0,0.0,0.059028674761043655,0.010696187953472302,0.002377942604685633,8.625,NOWY DWÓR (pętla),3.0,0.0,0.059028674761043655,0.010696187953472302,0.002377942604685633,8.625,Samotwór - Dębowa,2,0.0,0.03387560562492614,0.002325581395348837,0.0011884148758801118,6.25,KOZANÓW (Dokerska),2.0,0.12426025325712879,0.06595204975042959,0.0,0.0004748975799073972,26.75
,,,,,,,,,,,,,,Zemska,2.0,0.0,0.05864237135891184,0.0088822987446735,0.0015872167066933406,5.5,Zemska,2.0,0.0,0.05864237135891184,0.0088822987446735,0.0015872167066933406,5.5,Stadion Wrocław (Lotnicza),2,0.0,0.06189722182236937,0.005625795273032461,0.001032681738910694,103.0,Modra,3.0,0.11247020278080316,0.06948275862068966,0.0,0.0014476996549691334,121.375
,,,,,,,,,,,,,,pl. Zgody,2.0,0.0,0.07331942884646238,0.04708434104956045,0.0014513420061499952,6.0,pl. Zgody,2.0,0.0,0.07331942884646238,0.04708434104956045,0.0014513420061499952,6.0,SĘPOLNO,3,0.0,0.054578917306593894,0.021590816796166444,0.0019054149619122526,107.5,Rękodzielnicza,2.0,0.0,0.06412092283214002,0.002826626389038731,0.0005867834624155911,25.375
,,,,,,,,,,,,,,Narodowe Forum Muzyki,2.0,0.0,0.08188496685181867,0.0,0.0018879553486291754,23.5,Narodowe Forum Muzyki,2.0,0.0,0.08188496685181867,0.0,0.0018879553486291754,23.5,Godzieszowa (na wys. nr 8),2,0.0,0.03616788628143662,0.002325581395348837,0.0015334084904228091,2.625,Gądowianka,4.0,0.06334656833434665,0.06975335352661186,0.014040657799423577,0.0010719997017813445,105.0625
,,,,,,,,,,,,,,ZACHODNIA (Stacja kolejowa),2.0,0.0,0.07906574394463668,0.004721870321317517,0.0019580095441406025,9.5,ZACHODNIA (Stacja kolejowa),2.0,0.0,0.07906574394463668,0.004721870321317517,0.0019580095441406025,9.5,Godzieszowa - transformator,1,0.0,0.034906847424605265,0.0,0.0008569479033723389,1.375,Na Ostatnim Groszu,4.0,0.013655338998924751,0.07252767029604967,0.020896074472512058,0.0016951021422151953,172.5625
,,,,,,,,,,,,,,Szkocka,3.0,0.0,0.07544989268614825,0.20549733195132253,0.0021512923702691304,9.0,Szkocka,3.0,0.0,0.07544989268614825,0.20549733195132253,0.0021512923702691304,9.0,Siedlec - stacja,4,0.0,0.03752017800270494,0.087572082194006,0.0018552551314169343,3.125,Szkocka,4.0,0.07300845195450482,0.06974128233970754,0.0,0.001397562921715381,134.5
,,,,,,,,,,,,,,Solskiego,2.0,0.0,0.06101468624833111,0.06508407232523322,0.0020574609826129633,6.0,Solskiego,2.0,0.0,0.06101468624833111,0.06508407232523322,0.0020574609826129633,6.0,Gorlicka,3,0.018709482690630858,0.05892025212386955,0.04795191813087148,0.0011864016678886377,51.5625,Gąsiorowskiego,2.0,0.0,0.058355053576600056,0.0,0.0009395111714167081,66.25
,,,,,,,,,,,,,,OSOBOWICKA (Cmentarz),3.0,0.0033969587937635382,0.07495489585041824,0.1859796281367167,0.0022961940425936323,7.875,OSOBOWICKA (Cmentarz),3.0,0.0033969587937635382,0.07495489585041824,0.1859796281367167,0.0022961940425936323,7.875,MULICKA,3,0.03563034382052795,0.06203563442256366,0.04993908546985407,0.0011319168353522418,63.5625,Jutrosińska,4.0,0.03248808791306091,0.06051505368270891,0.012197339827073347,0.0014909256861835648,105.625
,,,,,,,,,,,,,,OSOBOWICE (Stacja kolejowa),2.0,0.0,0.06708749266001174,0.05088487082037699,0.0015427100401231451,4.0,OSOBOWICE (Stacja kolejowa),2.0,0.0,0.06708749266001174,0.05088487082037699,0.0015427100401231451,4.0,Palacha,3,0.018709482690630858,0.05593859763236633,0.04636272572217559,0.000831415539694067,22.875,Gąsiorów,2.0,0.0,0.026687858017946424,0.004956614213276205,0.0013118762321401105,0.75
,,,,,,,,,,,,,,OSOBOWICKA (Cmentarz II),2.0,0.0,0.07511505588428666,0.18458802001356417,0.0021291620249045255,7.875,OSOBOWICKA (Cmentarz II),2.0,0.0,0.07511505588428666,0.18458802001356417,0.0021291620249045255,7.875,Szewczenki,5,0.010909172844334857,0.05607720396452791,0.01409426861954138,0.0010951150795429038,45.5,Głoska - ul. Średzka,2.0,0.0,0.02741496598639456,0.007425673905337299,0.0012382029621212452,0.75
,,,,,,,,,,,,,,Łużycka,3.0,0.0,0.07582545213207234,0.18885881735703225,0.002443362065314926,9.875,Łużycka,3.0,0.0,0.07582545213207234,0.18885881735703225,0.002443362065314926,9.875,Miłoszycka,3,0.010283082302620178,0.04706397416953976,0.020754257248829087,0.0008220979130938116,14.875,Księginice ul. Sportowa,2.0,0.0,0.025996645594116886,0.0024813895781637717,0.0014112149818602975,0.75
,,,,,,,,,,,,,,Ostowa,2.0,0.0,0.07159642801190663,0.05500211140542823,0.0013690879091403567,4.0,Ostowa,2.0,0.0,0.07159642801190663,0.05500211140542823,0.0013690879091403567,4.0,Prężyce przy posesji nr 22,2,0.0,0.03008570928808816,0.05619387966898592,0.0008437308368394672,1.25,Głogowska,2.0,0.0,0.06731251043928511,0.006198850238120925,0.0004939003417393476,24.75
,,,,,,,,,,,,,,Parafialna,2.0,0.0,0.052474451716614995,0.021593919152366695,0.0018052362733876211,5.0,Parafialna,2.0,0.0,0.052474451716614995,0.021593919152366695,0.0018052362733876211,5.0,Grabiszyńska,4,0.03571249651966637,0.07524717823081635,0.0023905568941711562,0.0013582072085563757,189.0,Niedźwiedzia,2.0,0.0,0.07028252528775723,0.008646332629502335,0.0004994732598954882,24.75
,,,,,,,,,,,,,,Świętokrzyska,2.0,0.03643864169187119,0.07097375368846094,0.0,0.0008875022307944107,4.0,Świętokrzyska,2.0,0.03643864169187119,0.07097375368846094,0.0,0.0008875022307944107,4.0,Kolejowa,2,0.21427497911799823,0.07488027862429256,0.0,0.0008930123418871245,131.25,Szczepin,5.0,0.0,0.06818950930626058,0.007197571012437772,0.0019662155363075373,216.0
,,,,,,,,,,,,,,Os. Przyjaźni,2.0,0.0,0.04914506936229702,0.013748128527006796,0.001788680027436623,4.0,Os. Przyjaźni,2.0,0.0,0.04914506936229702,0.013748128527006796,0.001788680027436623,4.0,Pereca,2,0.0,0.07038219166871267,0.0,0.0011460523115381892,157.375,Lubiatów,2.0,0.0,0.028180832838012655,0.009888568654347054,0.0011641928412088108,0.75
,,,,,,,,,,,,,,Skarbowców,2.0,0.0,0.047778358599059066,0.013796115014012055,0.0017475997479689848,4.0,Skarbowców,2.0,0.0,0.047778358599059066,0.013796115014012055,0.0017475997479689848,4.0,Zaporoska,5,0.026832740888247292,0.07418909592822637,0.006990280748301161,0.0012006354575453595,121.375,Główna,4.0,0.0,0.0446685878962536,0.016531294792164357,0.002476656533476613,101.0
,,,,,,,,,,,,,,Strachowskiego,2.0,0.0,0.045773237179487176,0.002687243272294522,0.002337827340647758,7.5,Strachowskiego,2.0,0.0,0.045773237179487176,0.002687243272294522,0.002337827340647758,7.5,Graniczna,2,0.0,0.04902240209770279,0.009957495194520398,0.0009210311341129117,38.75,Marszowice,3.0,0.0,0.043048656732361266,0.018343788049257893,0.0012348249058857792,28.0
,,,,,,,,,,,,,,PAWŁOWICE (Widawska),1.0,0.0,0.03771249381085988,0.0,0.00117869421402218,3.5,PAWŁOWICE (Widawska),1.0,0.0,0.03771249381085988,0.0,0.00117869421402218,3.5,Przybyły,2,0.0,0.0513187731232844,0.011487126729295827,0.0009520863995331004,39.0,Park Stabłowicki,2.0,0.0,0.043379978471474706,0.0007028035078525961,0.0014974092280842827,57.25
,,,,,,,,,,,,,,Przebiśniegowa,2.0,0.0,0.03918710341279369,0.004376367614879651,0.0022888962608177805,8.0,Przebiśniegowa,2.0,0.0,0.03918710341279369,0.004376367614879651,0.0022888962608177805,8.0,Skarżyńskiego,3,0.042200983941324134,0.04703565959308685,0.008445009971934194,0.001212916511128086,58.0,STABŁOWICKA (Ośrodek zdrowia),3.0,0.06061016662842136,0.042792673214759755,0.01051122790253225,0.0017165278447284701,70.5625
,,,,,,,,,,,,,,Sanocka,2.0,0.05848333562864838,0.07217308907138345,0.02742907597220623,0.000776443094379728,5.25,Sanocka,2.0,0.05848333562864838,0.07217308907138345,0.02742907597220623,0.000776443094379728,5.25,Graniczna (Strachowicka),3,0.042200983941324134,0.04416598192276089,0.00441923635740134,0.0012696462772088198,58.0,Hala Orbita,6.0,0.04015131209252487,0.07252114450242937,0.441671932555523,0.0014512976638965964,123.5625
,,,,,,,,,,,,,,most Grunwaldzki,3.0,0.04554109490152789,0.07507803515689174,0.0027928135437060926,0.0013235165806414438,10.25,most Grunwaldzki,3.0,0.04554109490152789,0.07507803515689174,0.0027928135437060926,0.0013235165806414438,10.25,Rdestowa,2,0.0,0.04295060680217749,0.0034897257492487207,0.001055378754484471,38.75,Wejherowska,5.0,0.0771464194252015,0.07242339832869081,0.0,0.002331400191618343,246.875
,,,,,,,,,,,,,,Rynek,8.0,0.012445580166377933,0.08572500468955167,0.025360858382279552,0.00533375580998988,70.25,Rynek,8.0,0.012445580166377933,0.08572500468955167,0.025360858382279552,0.00533375580998988,70.25,Zarembowicza,3,0.08440196788264825,0.045509869291421916,0.002605788234020088,0.0015288396813443706,77.5,most Milenijny,4.0,0.012950310846149482,0.0685141108466508,0.09473976234144536,0.0017390624216281764,123.125
,,,,,,,,,,,,,,POLANOWICE,1.0,0.0,0.04743124026984951,0.0,0.0012761364021064228,2.0,POLANOWICE,1.0,0.0,0.04743124026984951,0.0,0.0012761364021064228,2.0,Grawerska,3,0.01948253949392024,0.05577534211038329,0.007255597368492297,0.0017643364514674028,80.75,Hala Stulecia,2.0,0.0,0.0627676972198427,0.005412819999075258,0.0010934430965849687,55.375
,,,,,,,,,,,,,,Popowice,2.0,0.0,0.07453922687979123,0.04704275276082255,0.0016466178406553667,5.0,Popowice,2.0,0.0,0.07453922687979123,0.04704275276082255,0.0016466178406553667,5.0,Polanowicka,3,0.0,0.05894852285968881,0.03271787096948859,0.001493426601953133,59.75,Kliniki,3.0,0.0,0.06688796680497926,0.023956968697501656,0.0014474972493960252,87.3125
,,,,,,,,,,,,,,Ścinawska,2.0,0.0,0.07630656203038905,0.04488336084558588,0.0015685389742341807,5.0,Ścinawska,2.0,0.0,0.07630656203038905,0.04488336084558588,0.0015685389742341807,5.0,Grochowa,2,0.0,0.06852043661859612,0.0046890651650106936,0.00045370867111122273,37.0625,Tramwajowa,2.0,0.0,0.059303951144139506,0.003587996855879044,0.0012112638562056775,55.125
,,,,,,,,,,,,,,PORT LOTNICZY,1.0,0.0,0.04134250045232495,0.0,0.001311418606423128,2.5,PORT LOTNICZY,1.0,0.0,0.04134250045232495,0.0,0.001311418606423128,2.5,Stalowa,3,0.0,0.06770587309085184,0.0023851422692692963,0.0014274536302266501,194.375,KRZYKI,9.0,0.014282153458801704,0.06869513338447115,0.2511181665459365,0.00203735006111867,82.6875
,,,,,,,,,,,,,,POŚWIĘCKA (Ośrodek zdrowia),1.0,0.0,0.05952070851784319,0.0,0.001176208592240446,2.0,POŚWIĘCKA (Ośrodek zdrowia),1.0,0.0,0.05952070851784319,0.0,0.001176208592240446,2.0,Gromadzka,2,0.0,0.03873873873873874,0.031223434496575247,0.0010673443718831118,13.25,Orla,2.0,0.06341512776927055,0.06832245486140544,0.0,0.0007861106761024765,34.5
,,,,,,,,,,,,,,Poświęcka,2.0,0.0,0.0632788701190806,0.004376367614879651,0.0019969357063761854,4.0,Poświęcka,2.0,0.0,0.0632788701190806,0.004376367614879651,0.0019969357063761854,4.0,RATYŃ,2,0.0,0.03980191604572592,0.032790968405663694,0.0007865840092474049,8.9375,Racławicka (szkoła),2.0,0.0,0.06814338856949612,0.005958417459118721,0.0009084286652915436,46.25
,,,,,,,,,,,,,,POŚWIĘTNE,4.0,0.013062702423931117,0.07235592146928435,0.01307151906023264,0.0024670834041661156,10.5,POŚWIĘTNE,4.0,0.013062702423931117,0.07235592146928435,0.01307151906023264,0.0024670834041661156,10.5,Ratyń - skrzyżowanie,5,0.0,0.037744129910028526,0.03182987248558356,0.0019452631812588623,36.8125,Sudecka,3.0,0.0,0.06845010615711253,0.00231493611577763,0.0017263914798751427,90.8125
,,,,,,,,,,,,,,Żmigrodzka (Obwodnica),2.0,0.0,0.06752364066193853,0.008733540634957196,0.0015756411433911492,4.0,Żmigrodzka (Obwodnica),2.0,0.0,0.06752364066193853,0.008733540634957196,0.0015756411433911492,4.0,Kurpiów,2,0.0,0.052359208523592084,0.004537455667758616,0.0010445368840437575,24.75,Hartmana,2.0,0.0,0.03876304525561487,0.006975633062589584,0.00110982272213607,19.75
,,,,,,,,,,,,,,PRACZE ODRZAŃSKIE,3.0,0.0,0.03240904900361676,0.0,0.00193078850252813,8.5,PRACZE ODRZAŃSKIE,3.0,0.0,0.03240904900361676,0.0,0.00193078850252813,8.5,Grunwaldzka,2,0.0,0.0700725169070317,0.0,0.0007061506044598164,69.125,Polkowicka,2.0,0.0,0.038144817794604824,0.009238167162430836,0.0010352988694702966,19.5
,,,,,,,,,,,,,,PRACZE ODRZAŃSKIE (Stacja kolejowa),3.0,0.014977569685449067,0.03349212165628435,0.004376367614879651,0.0026657649891181994,8.0,PRACZE ODRZAŃSKIE (Stacja kolejowa),3.0,0.014977569685449067,0.03349212165628435,0.004376367614879651,0.0026657649891181994,8.0,Piastowska,4,0.0,0.07273957540387381,0.015399193220889621,0.0011361065028122476,115.0,KUŹNIKI,5.0,0.0,0.05841426293665749,0.28501764714948447,0.0014985214875101952,113.375
,,,,,,,,,,,,,,Wojszyce,2.0,0.0,0.05496752465720472,0.0254808245997927,0.0020779352563783274,6.25,Wojszyce,2.0,0.0,0.05496752465720472,0.0254808245997927,0.0020779352563783274,6.25,Grzybowa,2,0.029389120958240596,0.038203544933588025,0.0,0.001104505992898641,11.375,Prudnicka,2.0,0.0,0.06372045220966084,0.00010172156034708629,0.0009395737779063298,60.0625
,,,,,,,,,,,,,,Zagłoby,2.0,0.0,0.05474365117393388,0.025970286767246345,0.0019011287993203484,5.5,Zagłoby,2.0,0.0,0.05474365117393388,0.025970286767246345,0.0019011287993203484,5.5,Piłsudskiego,5,0.0320474474820306,0.07785623755205505,0.008230229850827083,0.0010373420476928903,113.0625,Husarska,2.0,0.0,0.06109300386568635,0.04146540696330318,0.0010745949198450134,24.875
,,,,,,,,,,,,,,Starodębowa,2.0,0.0,0.0407671721677074,2.8791892203155593e-05,0.001843972499424288,7.0,Starodębowa,2.0,0.0,0.0407671721677074,2.8791892203155593e-05,0.001843972499424288,7.0,Góra Kapliczna,2,0.0,0.053542522724442786,0.002325581395348837,0.0011664443933871037,13.125,rondo Św. Ojca Pio,7.0,0.0,0.0578316710913396,0.03964058382010696,0.002729739361119361,76.75
,,,,,,,,,,,,,,Pawłowicka,3.0,0.0,0.04077444682369736,0.008743137932358248,0.0031356054309423526,12.5,Pawłowicka,3.0,0.0,0.04077444682369736,0.008743137932358248,0.0031356054309423526,12.5,Witkowska,2,0.0,0.05656034199276554,0.0046457481657958145,0.0009947143625184957,13.125,IWINY - pętla,2.0,0.0,0.03610625811942839,0.0024783071066381023,0.0006015640439857257,6.6875
,,,,,,,,,,,,,,Perzowa,2.0,0.0,0.05330689373614837,0.01307151906023264,0.00188947144283041,4.5,Perzowa,2.0,0.0,0.05330689373614837,0.01307151906023264,0.00188947144283041,4.5,ŚLAZOWA,1,0.0,0.050824419360557885,0.0,0.0006652335725194206,6.5,Iwiny - rondo,3.0,0.0,0.03745353159851301,0.007428756376862969,0.001513470077912174,36.125
,,,,,,,,,,,,,,Zajączkowska,2.0,0.0,0.05063711911357341,0.008733540634957196,0.0021036780189608727,4.5,Zajączkowska,2.0,0.0,0.05063711911357341,0.008733540634957196,0.0021036780189608727,4.5,Górnickiego,2,0.0,0.07607926397735315,0.0,0.0007790114692517258,80.5,Inflancka,3.0,0.021895317757692698,0.051057899404535666,0.0020405961499930644,0.0017657217587704712,89.5
,,,,,,,,,,,,,,Prusa,2.0,0.0,0.07025365103766333,0.00499059464854697,0.001324384142610781,7.0,Prusa,2.0,0.0,0.07025365103766333,0.00499059464854697,0.001324384142610781,7.0,KOZANÓW (Dokerska),3,0.027886390709352404,0.06958491787361437,0.0023201667704469773,0.0006215121590580245,44.125,Kowieńska,2.0,0.0,0.048910734874689,0.0,0.0016470636099652444,87.5
,,,,,,,,,,,,,,Poczta Główna,3.0,0.08359905241857359,0.07842800755105543,0.0,0.0020334720082808956,21.5,Poczta Główna,3.0,0.08359905241857359,0.07842800755105543,0.0,0.0020334720082808956,21.5,Modra,5,0.04271723287817006,0.07357973990417523,2.7073124509299617e-06,0.0017693901375982846,191.125,LITEWSKA,3.0,0.02622239126078345,0.0535405872193437,0.008788126319683122,0.0008387772959982116,38.5
,,,,,,,,,,,,,,Rondo Obrońców Grodna,2.0,0.0,0.06673481308411215,0.01270682175899267,0.0018501112980691891,5.0,Rondo Obrońców Grodna,2.0,0.0,0.06673481308411215,0.01270682175899267,0.0018501112980691891,5.0,Rękodzielnicza,2,0.0,0.06759943405124981,0.28351156473635286,0.00037291187940092125,25.375,Inowrocławska,3.0,0.1402052315991845,0.07116997792494481,0.0,0.0016472387762755147,196.375
,,,,,,,,,,,,,,Rysia,2.0,0.0,0.07494260413250246,0.04836717980216771,0.0015624878640951956,5.0,Rysia,2.0,0.0,0.07494260413250246,0.04836717980216771,0.0015624878640951956,5.0,Gądowianka,4,0.04264856480727327,0.07198459864401105,0.013176489698676123,0.0009100558367216959,105.0625,Pl. SOLIDARNOŚCI,2.0,0.4206156947975535,0.07112601482527356,0.0,0.0009119595161780133,103.0
,,,,,,,,,,,,,,Poprzeczna,2.0,0.0,0.053891509433962266,0.01307151906023264,0.0020555192969783846,2.25,Poprzeczna,2.0,0.0,0.053891509433962266,0.01307151906023264,0.0020555192969783846,2.25,Na Ostatnim Groszu,4,0.009193562107217735,0.07615336934384132,0.02133091480087717,0.0013197009250127914,172.5625,Kolbuszowska (Stadion),2.0,0.10312025302832206,0.06608724171859626,0.0,0.0006447690942121271,27.5
,,,,,,,,,,,,,,ZAKRZÓW,1.0,0.0,0.04427436543305561,0.0,0.0011069937062643202,4.0,ZAKRZÓW,1.0,0.0,0.04427436543305561,0.0,0.0011069937062643202,4.0,Szkocka,4,0.04915350233695511,0.07202076877983418,0.0,0.0011891921798691302,134.5,Krucza (Mielecka),3.0,0.034373417676107354,0.06873028054916006,0.002946842778539833,0.0010155065415978603,52.8125
,,,,,,,,,,,,,,Przybyszewskiego,2.0,0.0,0.06396976483762598,0.004309186533072287,0.001155866030348271,2.25,Przybyszewskiego,2.0,0.0,0.06396976483762598,0.004309186533072287,0.001155866030348271,2.25,Gąsiorowskiego,2,0.0,0.06153846153846154,0.0,0.0007972888615918276,66.25,Irysowa,3.0,0.043762128810040074,0.06435129740518962,0.0,0.00110956442211174,78.5625
,,,,,,,,,,,,,,Zimowa,2.0,0.0,0.051516176304813435,0.013810510960113632,0.0016904452176923262,4.0,Zimowa,2.0,0.0,0.051516176304813435,0.013810510960113632,0.0016904452176923262,4.0,Jutrosińska,4,0.026920876896939228,0.06385980545036014,0.010661396431762189,0.0012687745208854412,105.625,Obornicka (Obwodnica),4.0,0.0,0.06585505351744424,0.0673520028358738,0.0016220261364759733,112.0
,,,,,,,,,,,,,,Psie Pole,2.0,0.0,0.05602549957092068,0.10365081193136014,0.0023246836275151246,12.5,Psie Pole,2.0,0.0,0.05602549957092068,0.10365081193136014,0.0023246836275151246,12.5,Gąsiorów,2,0.0,0.028934795774174012,0.0046457481657958145,0.0012295981316191818,0.75,Zajezdnia Obornicka,4.0,0.06883269502725449,0.06194758281454154,0.019928178413451906,0.0010615063489996552,76.125
,,,,,,,,,,,,,,Zakrzowska,3.0,0.02222335493475756,0.050806003335186214,0.05539560059887136,0.002704049915443932,13.5,Zakrzowska,3.0,0.02222335493475756,0.050806003335186214,0.05539560059887136,0.002704049915443932,13.5,Głoska - ul. Średzka,2,0.0,0.029791803789794576,0.006960500311340931,0.0011605453825782293,0.75,Iwiny - Kolejowa,2.0,0.0,0.03610625811942839,0.0,0.0006037897352767739,6.75
,,,,,,,,,,,,,,Pułtuska,2.0,0.0,0.057246649129399974,0.008733540634957196,0.002256391723948432,5.5,Pułtuska,2.0,0.0,0.057246649129399974,0.008733540634957196,0.002256391723948432,5.5,Księginice ul. Sportowa,2,0.0,0.02812387586252003,0.002325581395348837,0.0013227066262326353,0.75,Iwiny - Kościuszki 21,2.0,0.0,0.03485254691689008,0.0,0.0007005383520288541,6.75
,,,,,,,,,,,,,,Wyścigowa,2.0,0.0,0.05416617281024061,0.004376367614879651,0.0024598910258827812,5.5,Wyścigowa,2.0,0.0,0.05416617281024061,0.004376367614879651,0.0024598910258827812,5.5,Głogowska,2,0.0,0.07149388976639787,0.011028237268863199,0.00030458872611502076,24.75,Vivaldiego,2.0,0.0,0.038897736595724146,0.009888568654347054,0.0019056423174521506,58.3125
,,,,,,,,,,,,,,Pęgowska,2.0,0.0,0.04821183669163414,0.004376367614879651,0.0023397794956892637,4.5,Pęgowska,2.0,0.0,0.04821183669163414,0.004376367614879651,0.0023397794956892637,4.5,Niedźwiedzia,4,0.04830414269592554,0.07488027862429256,0.015576522186425534,0.0014721364644211543,262.25,JANÓWEK (WOŚ),2.0,0.0,0.043305394369224155,0.0024813895781637717,0.0006642507461572322,5.5
,,,,,,,,,,,,,,ŚWINIARY,1.0,0.0,0.045998993457473575,0.0,0.001432406789994942,2.5,ŚWINIARY,1.0,0.0,0.045998993457473575,0.0,0.001432406789994942,2.5,Szczepin,5,0.0,0.07265968232510983,0.009273898800660584,0.0014646592061738452,216.0,Janówek,1.0,0.0,0.041510016995416385,0.0,0.00046818017306477915,2.75
,,,,,,,,,,,,,,Rymarska,2.0,0.0,0.05197316046855453,0.004337978425275443,0.0023591451001913136,11.0,Rymarska,2.0,0.0,0.05197316046855453,0.004337978425275443,0.0023591451001913136,11.0,Lubiatów,2,0.0,0.03069893624616263,0.00926983783198419,0.0010911768206247352,0.75,PRACZE ODRZAŃSKIE,5.0,0.0,0.04525801561008479,0.01684878935930829,0.001621382106967314,56.0625
