source,target,night_bus,day_bus,day_tram,night_tram,night,day
Orlińskiego,Na Ostatnim Groszu,4.666666666666667,49.0,,,4.666666666666667,49.0
Orzechowa,Bardzka,,20.0,,,,20.0
Orzechowa,ROD Bajki,,19.38888888888889,,,,19.38888888888889
Os. Przyjaźni,Skarbowców,2.6666666666666665,34.611111111111114,,,2.6666666666666665,34.611111111111114
Os. Przyjaźni,Zimowa,,34.55555555555556,,,,34.55555555555556
Osiniecka,Jerzmanowo (Cmentarz),,10.444444444444445,,,,10.444444444444445
Osiniecka,PORT LOTNICZY,,10.444444444444445,,,,10.444444444444445
Ostowa,OSOBOWICE (Stacja kolejowa),2.6666666666666665,36.111111111111114,,,2.6666666666666665,36.111111111111114
Ostrowskiego,FAT,4.666666666666667,20.666666666666668,,,4.666666666666667,20.666666666666668
Ostrowskiego,Końcowa,4.833333333333333,20.5,,,4.833333333333333,20.5
Otyńska,Centrum Zarządzania Kryzysowego,6.666666666666667,75.94444444444444,,,6.666666666666667,75.94444444444444
Otyńska,Fabryczna,5.333333333333333,75.61111111111111,,,5.333333333333333,75.61111111111111
Owczarska,Brzezińska,,5.055555555555555,,,,5.055555555555555
Owczarska,Dolnobrzeska,,5.0,,,,5.0
Oławska,Wita Stwosza,,,44.333333333333336,,,44.333333333333336
Ołtaszyn,Kurpiów,5.0,11.0,,,5.0,11.0
Ołtaszyn,Kutrzeby,,8.555555555555555,,,,8.555555555555555
Ołtaszyn,Strachowskiego,3.3333333333333335,11.11111111111111,,,3.3333333333333335,11.11111111111111
Ołtaszyn,Świt,,8.0,,,,8.0
Ożynowa,Malinowa,,18.88888888888889,,,,18.88888888888889
Ożynowa,rondo Św. Ojca Pio,,18.77777777777778,,,,18.77777777777778
PARK POŁUDNIOWY,Hippiczna,5.0,,,,5.0,
PARK POŁUDNIOWY,KRZYKI,3.3333333333333335,8.666666666666666,,,3.3333333333333335,8.666666666666666
PARK POŁUDNIOWY,Pułtuska,,,29.88888888888889,,,29.88888888888889
PARK POŁUDNIOWY,Wyścigowa,,4.388888888888889,,,,4.388888888888889
PAWŁOWICE (Widawska),Przebiśniegowa,6.0,,,,6.0,
PETRUSEWICZA,Borowska,6.0,,,,6.0,
PETRUSEWICZA,DWORZEC AUTOBUSOWY,78.83333333333333,15.333333333333334,,,78.83333333333333,15.333333333333334
PETRUSEWICZA,Joannitów,3.3333333333333335,,,,3.3333333333333335,
PETRUSEWICZA,Sanocka,3.5,,,,3.5,
PILCZYCE,Metalowców,7.666666666666667,11.777777777777779,74.55555555555556,,7.666666666666667,86.33333333333333
PILCZYCE,PILCZYCE,1.3333333333333333,23.555555555555557,,,1.3333333333333333,23.555555555555557
PILCZYCE,Stadion Wrocław (Lotnicza),5.666666666666667,,45.77777777777778,,5.666666666666667,45.77777777777778
PILCZYCKA (Anima),Kolista,,,31.0,,,31.0
PILCZYCKA (Anima),Modra,,,31.0,,,31.0
PL. GRUNWALDZKI,Bujwida,5.0,28.22222222222222,14.11111111111111,,5.0,42.333333333333336
PL. GRUNWALDZKI,Katedra,,8.61111111111111,,,,8.61111111111111
PL. GRUNWALDZKI,Kliniki,6.666666666666667,39.0,74.61111111111111,,6.666666666666667,113.61111111111111
PL. GRUNWALDZKI,Kochanowskiego,4.0,30.666666666666668,,,4.0,30.666666666666668
PL. GRUNWALDZKI,PL. GRUNWALDZKI,,51.111111111111114,,,,51.111111111111114
PL. GRUNWALDZKI,Piastowska,8.666666666666666,10.11111111111111,15.222222222222221,,8.666666666666666,25.333333333333332
PL. GRUNWALDZKI,Reja,6.666666666666667,45.833333333333336,31.11111111111111,,6.666666666666667,76.94444444444444
PL. GRUNWALDZKI,most Grunwaldzki,8.666666666666666,46.111111111111114,42.27777777777778,,8.666666666666666,88.38888888888889
PL. JANA PAWŁA II,DW. ŚWIEBODZKI,6.666666666666667,10.11111111111111,,,6.666666666666667,10.11111111111111
PL. JANA PAWŁA II,Dmowskiego,5.0,17.833333333333332,43.22222222222222,,5.0,61.05555555555556
PL. JANA PAWŁA II,Inowrocławska,4.0,54.55555555555556,,,4.0,54.55555555555556
PL. JANA PAWŁA II,Młodych Techników,6.333333333333333,65.83333333333333,105.55555555555556,,6.333333333333333,171.38888888888889
PL. JANA PAWŁA II,PL. JANA PAWŁA II,0.3333333333333333,19.055555555555557,14.777777777777779,,0.3333333333333333,33.833333333333336
PL. JANA PAWŁA II,Rynek,11.0,22.77777777777778,120.22222222222223,,11.0,143.0
PL. JANA PAWŁA II,pl. Orląt Lwowskich,5.0,43.72222222222222,,,5.0,43.72222222222222
PL. STASZICA,DWORZEC NADODRZE,,10.222222222222221,15.777777777777779,,,26.0
PL. STASZICA,Dubois,3.3333333333333335,37.888888888888886,2.7777777777777777,,3.3333333333333335,40.666666666666664
PL. STASZICA,Kleczkowska,9.333333333333334,29.166666666666668,42.888888888888886,,9.333333333333334,72.05555555555556
PL. STASZICA,Pomorska,,2.888888888888889,28.88888888888889,,,31.77777777777778
POCZTA POLSKA,Awicenny,0.6666666666666666,13.444444444444445,,,0.6666666666666666,13.444444444444445
POLANOWICE,KRZYŻANOWICE,,4.222222222222222,,,,4.222222222222222
POLANOWICE,Ługowa,3.3333333333333335,27.944444444444443,,,3.3333333333333335,27.944444444444443
POPOWICE (Stacja kolejowa),Długa,,8.777777777777779,,,,8.777777777777779
POPOWICE (Stacja kolejowa),Popowice,4.0,55.333333333333336,,,4.0,55.333333333333336
POPOWICE (Stacja kolejowa),Rysia,,8.5,,,,8.5
POPOWICE (Stacja kolejowa),Ścinawska,3.3333333333333335,55.94444444444444,,,3.3333333333333335,55.94444444444444
PORT LOTNICZY,Osiniecka,,10.444444444444445,,,,10.444444444444445
PORT LOTNICZY,Rdestowa,4.0,17.11111111111111,,,4.0,17.11111111111111
POŚWIĘCKA (Ośrodek zdrowia),Poświęcka,2.6666666666666665,9.722222222222221,,,2.6666666666666665,9.722222222222221
POŚWIĘTNE,Kępińska,,11.777777777777779,,,,11.777777777777779
POŚWIĘTNE,Wołowska,6.0,84.05555555555556,72.27777777777777,,6.0,156.33333333333334
POŚWIĘTNE,Zajezdnia Obornicka,2.6666666666666665,9.555555555555555,,,2.6666666666666665,9.555555555555555
POŚWIĘTNE,Żmigrodzka (Obwodnica),2.6666666666666665,18.38888888888889,,,2.6666666666666665,18.38888888888889
PRACZE ODRZAŃSKIE,JANÓWEK (WOŚ),,2.4444444444444446,,,,2.4444444444444446
PRACZE ODRZAŃSKIE,PRACZE ODRZAŃSKIE,4.0,7.944444444444445,,,4.0,7.944444444444445
PRACZE ODRZAŃSKIE,PRACZE ODRZAŃSKIE (Stacja kolejowa),4.0,20.833333333333332,,,4.0,20.833333333333332
PRACZE ODRZAŃSKIE,Zbożowa,,10.444444444444445,,,,10.444444444444445
PRACZE ODRZAŃSKIE (Stacja kolejowa),PRACZE ODRZAŃSKIE,3.3333333333333335,21.055555555555557,,,3.3333333333333335,21.055555555555557
PRACZE ODRZAŃSKIE (Stacja kolejowa),STABŁOWICKA (Ośrodek zdrowia),4.0,20.833333333333332,,,4.0,20.833333333333332
PSIE POLE (Stacja kolejowa),BIERUTOWSKA (Ośrodek zdrowia),,6.222222222222222,,,,6.222222222222222
PSIE POLE (Stacja kolejowa),Dobroszycka,,7.944444444444445,,,,7.944444444444445
PSIE POLE (Stacja kolejowa),Królewska,,4.333333333333333,,,,4.333333333333333
PSIE POLE (Stacja kolejowa),Psie Pole (Rondo Lotników Polskich),,11.0,,,,11.0
Palacha,Szewczenki,,7.055555555555555,,,,7.055555555555555
Palacha,Zgorzelisko,,6.222222222222222,,,,6.222222222222222
Paprotna,Bezpieczna,1.3333333333333333,19.666666666666668,,,1.3333333333333333,19.666666666666668
Paprotna,Irysowa,2.6666666666666665,23.38888888888889,,,2.6666666666666665,23.38888888888889
Paprotna,POŚWIĘTNE,3.3333333333333335,24.77777777777778,,,3.3333333333333335,24.77777777777778
Paprotna,Wołowska,3.3333333333333335,,,,3.3333333333333335,
Paprotna,Zajezdnia Obornicka,19.666666666666668,26.0,,,19.666666666666668,26.0
Parafialna,Oboźna,3.3333333333333335,11.11111111111111,,,3.3333333333333335,11.11111111111111
Parafialna,Wojszyce,5.0,19.0,,,5.0,19.0
Parafialna,Świt,,8.555555555555555,,,,8.555555555555555
Park Brochowski,Chińska,,10.0,,,,10.0
Park Brochowski,ROD Mieczyk,,9.5,,,,9.5
Park Stabłowicki,Główna,,25.444444444444443,,,,25.444444444444443
Park Stabłowicki,Stabłowice,,25.88888888888889,,,,25.88888888888889
Park Staromiejski,GALERIA DOMINIKAŃSKA,,,30.555555555555557,,,30.555555555555557
Park Staromiejski,Opera,,,76.22222222222223,,,76.22222222222223
Park Staromiejski,Wzgórze Partyzantów,,,47.77777777777778,,,47.77777777777778
Park Staromiejski,ŚWIDNICKA (Dom Europy),,,16.555555555555557,,,16.555555555555557
Park Szczytnicki,8 Maja,,14.444444444444445,,,,14.444444444444445
Park Szczytnicki,Mickiewicza,,14.055555555555555,,,,14.055555555555555
Park Tysiąclecia,MIŃSKA (Rondo Rotm. Pileckiego),4.0,17.11111111111111,,,4.0,17.11111111111111
Park Tysiąclecia,Zagłoby,3.3333333333333335,17.333333333333332,,,3.3333333333333335,17.333333333333332
Park Wschodni,Armii Krajowej,4.0,,30.666666666666668,,4.0,30.666666666666668
Park Wschodni,Armii Krajowej (Bogedaina),,9.5,,,,9.5
Park Wschodni,KRAKOWSKA (Centrum handlowe),,9.777777777777779,,,,9.777777777777779
Park Wschodni,Karwińska,4.0,19.666666666666668,30.666666666666668,,4.0,50.333333333333336
Park Zachodni,Bajana,3.0,,74.55555555555556,,3.0,74.55555555555556
Park Zachodni,DH Astra,3.6666666666666665,9.61111111111111,74.55555555555556,,3.6666666666666665,84.16666666666667
Park Zachodni,Szybowcowa,,10.11111111111111,,,,10.11111111111111
Partynice,Bielany Wrocławskie - Makro,,3.888888888888889,,,,3.888888888888889
Partynice,Biskupice Podgórne LG Electronics,,1.6666666666666667,,,,1.6666666666666667
Partynice,Hippiczna,3.3333333333333335,,,,3.3333333333333335,
Partynice,Husarska,5.0,11.0,,,5.0,11.0
Partynice,KRZYKI,,1.6666666666666667,,,,1.6666666666666667
Partynice,Przyjaźni,,15.444444444444445,,,,15.444444444444445
Partyzantów,Okrzei,,24.333333333333332,,,,24.333333333333332
Partyzantów,Tramwajowa,,24.666666666666668,,,,24.666666666666668
Pasikurowice - Energetyczna,Pasikurowice - Wrocławska (na wys. nr 14),,0.3333333333333333,,,,0.3333333333333333
Pasikurowice - Energetyczna,Pasikurowice - n/ż,,0.6666666666666666,,,,0.6666666666666666
Pasikurowice - Energetyczna,Pasikurowice - skrzy. Malinowa,,1.1111111111111112,,,,1.1111111111111112
Pasikurowice - Wrocławska (na wys. nr 14),Pasikurowice - n/ż,,0.2222222222222222,,,,0.2222222222222222
Pasikurowice - Wrocławska (na wys. nr 14),Siedlec - Wrocławska/szkoła,,0.4444444444444444,,,,0.4444444444444444
Pasikurowice - cmentarz,Pasikurowice - skrzy. Malinowa,,1.0,,,,1.0
Pasikurowice - cmentarz,Ramiszów,,1.1111111111111112,,,,1.1111111111111112
Pasikurowice - n/ż,Bukowina,,0.8888888888888888,,,,0.8888888888888888
Pasikurowice - n/ż,Pasikurowice - Energetyczna,,1.1111111111111112,,,,1.1111111111111112
Pasikurowice - n/ż,Pasikurowice - Wrocławska (na wys. nr 14),,0.1111111111111111,,,,0.1111111111111111
Pasikurowice - skrzy. Malinowa,Pasikurowice - Energetyczna,,1.0,,,,1.0
Pasikurowice - skrzy. Malinowa,Pasikurowice - cmentarz,,1.1111111111111112,,,,1.1111111111111112
Paulińska,DWORZEC NADODRZE,11.666666666666666,15.444444444444445,30.11111111111111,,11.666666666666666,45.55555555555556
Paulińska,Dubois,10.0,15.722222222222221,31.333333333333332,,10.0,47.05555555555556
Pawłowice,Starodębowa,4.666666666666667,1.0,,,4.666666666666667,1.0
Pawłowicka,Malwowa,6.0,1.1111111111111112,,,6.0,1.1111111111111112
Pawłowicka,Przebiśniegowa,4.666666666666667,1.0,,,4.666666666666667,1.0
Pereca,Grabiszyńska,7.333333333333333,11.38888888888889,58.55555555555556,,7.333333333333333,69.94444444444444
Pereca,Stalowa,6.666666666666667,10.944444444444445,58.333333333333336,,6.666666666666667,69.27777777777777
Perzowa,LIPA PIOTROWSKA,,9.333333333333334,,,,9.333333333333334
Perzowa,Tymiankowa,3.3333333333333335,,,,3.3333333333333335,
Perzowa,Zajączkowska,2.6666666666666665,9.555555555555555,,,2.6666666666666665,9.555555555555555
Piastowska,Grunwaldzka,,,30.555555555555557,,,30.555555555555557
Piastowska,Górnickiego,2.6666666666666665,10.11111111111111,30.88888888888889,,2.6666666666666665,41.0
Piastowska,PL. GRUNWALDZKI,8.0,,15.333333333333334,,8.0,15.333333333333334
Piastowska,Prusa,6.0,,15.222222222222221,,6.0,15.222222222222221
Piecowice,Bielawa,,2.5555555555555554,,,,2.5555555555555554
Piecowice,Kamień - skrzy. Rubinowa,,0.7777777777777778,,,,0.7777777777777778
Piecowice,Kiełczów - Akacjowa,,4.222222222222222,,,,4.222222222222222
Pietrzykowice,Brzezia Łąka - cmentarz,,1.4444444444444444,,,,1.4444444444444444
Pietrzykowice,Śliwice,,1.4444444444444444,,,,1.4444444444444444
Pietrzykowice - Wrocławska/Stawowa,Jaszkotle - kościół,,0.7777777777777778,,,,0.7777777777777778
Pietrzykowice - Wrocławska/Stawowa,Pietrzykowice - zakład,,0.7777777777777778,,,,0.7777777777777778
Pietrzykowice - zakład,Biskupice Podgórne LG Chem Energy I,,0.7777777777777778,,,,0.7777777777777778
Pietrzykowice - zakład,Pietrzykowice - Wrocławska/Stawowa,,0.7777777777777778,,,,0.7777777777777778
Piołunowa,Jasińskiej,3.3333333333333335,11.722222222222221,,,3.3333333333333335,11.722222222222221
Piołunowa,Kaczorowskiego,,10.444444444444445,,,,10.444444444444445
Piramowicza,Chełmońskiego,7.333333333333333,,60.888888888888886,,7.333333333333333,60.888888888888886
Piramowicza,Spółdzielcza,7.333333333333333,,60.888888888888886,,7.333333333333333,60.888888888888886
Pisarzowice - Graniczna,Pisarzowice - Odrzańska,,2.111111111111111,,,,2.111111111111111
Pisarzowice - Graniczna,Wilkszyn (pętla),,2.2222222222222223,,,,2.2222222222222223
Pisarzowice - Kolejowa,Brzezinka Średzka - ul. Główna,,2.111111111111111,,,,2.111111111111111
Pisarzowice - Kolejowa,Pisarzowice - Szkolna,,2.2222222222222223,,,,2.2222222222222223
Pisarzowice - Odrzańska,Pisarzowice - Graniczna,,2.2222222222222223,,,,2.2222222222222223
Pisarzowice - Odrzańska,Pisarzowice - Szkolna,,2.111111111111111,,,,2.111111111111111
Pisarzowice - Szkolna,Pisarzowice - Kolejowa,,2.111111111111111,,,,2.111111111111111
Pisarzowice - Szkolna,Pisarzowice - Odrzańska,,2.2222222222222223,,,,2.2222222222222223
Piwnika - Ponurego,ROD Źródło Zdrowia,,10.222222222222221,,,,10.222222222222221
Piwnika - Ponurego,Zakrzowska,,10.333333333333334,,,,10.333333333333334
Piłsudskiego,EPI,,14.88888888888889,,,,14.88888888888889
Piłsudskiego,Zielińskiego,,14.277777777777779,,,,14.277777777777779
Piłsudskiego,pl. Orląt Lwowskich,,28.22222222222222,,,,28.22222222222222
Pl. Hirszfelda,Arkady (Capitol),,11.222222222222221,,,,11.222222222222221
Pl. Hirszfelda,Komandorska,,12.222222222222221,,,,12.222222222222221
Pl. Hirszfelda,Krucza,,23.5,,,,23.5
Pl. SOLIDARNOŚCI,PL. JANA PAWŁA II,3.3333333333333335,45.77777777777778,,,3.3333333333333335,45.77777777777778
Poczta Główna,DWORCOWA,,21.555555555555557,,,,21.555555555555557
Poczta Główna,GALERIA DOMINIKAŃSKA,14.333333333333334,30.11111111111111,,,14.333333333333334,30.11111111111111
Poczta Główna,Wzgórze Partyzantów,,21.38888888888889,,,,21.38888888888889
Pola,Broniewskiego,12.5,58.22222222222222,,,12.5,58.22222222222222
Pola,Kasprowicza,2.3333333333333335,61.72222222222222,,,2.3333333333333335,61.72222222222222
Polanowicka,Rondo Obrońców Grodna,3.3333333333333335,44.44444444444444,,,3.3333333333333335,44.44444444444444
Polanowicka,Widawa,,8.666666666666666,,,,8.666666666666666
Poleska,KIEŁCZOWSKA (LZN),,32.0,,,,32.0
Poleska,Kiełczowska,4.666666666666667,34.666666666666664,,,4.666666666666667,34.666666666666664
Poleska,LITEWSKA,,0.7777777777777778,,,,0.7777777777777778
Poleska,Szewczenki,4.666666666666667,4.333333333333333,,,4.666666666666667,4.333333333333333
Polkowicka,Hartmana,,8.666666666666666,,,,8.666666666666666
Polkowicka,Wolska,,8.88888888888889,,,,8.88888888888889
Pomorska,Dmowskiego,4.666666666666667,29.72222222222222,29.444444444444443,,4.666666666666667,59.166666666666664
Pomorska,Dubois,5.0,26.77777777777778,14.222222222222221,,5.0,41.0
Pomorska,PL. STASZICA,9.333333333333334,39.27777777777778,29.0,,9.333333333333334,68.27777777777777
Pomorska,pl. Bema,,8.777777777777779,,,,8.777777777777779
Popowice,POPOWICE (Stacja kolejowa),3.3333333333333335,55.94444444444444,,,3.3333333333333335,55.94444444444444
Popowice,Rysia,4.0,55.333333333333336,,,4.0,55.333333333333336
Poprzeczna,Redycka,1.5,19.166666666666668,,,1.5,19.166666666666668
Poprzeczna,Sołtysowicka,1.5,19.11111111111111,,,1.5,19.11111111111111
Połabian,Kwiatkowskiego,,1.7777777777777777,,,,1.7777777777777777
Połabian,Słoneczna,,10.11111111111111,,,,10.11111111111111
Poświęcka,POŚWIĘCKA (Ośrodek zdrowia),2.6666666666666665,9.722222222222221,,,2.6666666666666665,9.722222222222221
Poświęcka,Żmigrodzka (Obwodnica),2.6666666666666665,9.722222222222221,,,2.6666666666666665,9.722222222222221
Pracze Widawskie,Grawerska,,5.777777777777778,,,,5.777777777777778
Prudnicka,Gajowa,4.666666666666667,,47.111111111111114,,4.666666666666667,47.111111111111114
Prudnicka,Hubska (Dawida),,26.555555555555557,13.777777777777779,,,40.333333333333336
Prudnicka,Kamienna,3.3333333333333335,26.833333333333332,60.888888888888886,,3.3333333333333335,87.72222222222223
Prusa,Piastowska,4.666666666666667,,15.333333333333334,,4.666666666666667,15.333333333333334
Prusa,Wyszyńskiego,6.0,,15.222222222222221,,6.0,15.222222222222221
Pruszowice,Domaszczyn Stawowa,,4.333333333333333,,,,4.333333333333333
Pruszowice - las,Domaszczyn - skrzy.,,0.8333333333333334,,,,0.8333333333333334
Pruszowice - las,Domaszczyn Stawowa,,0.9444444444444444,,,,0.9444444444444444
Pruszowice - las,Odolanowska,,1.9444444444444444,,,,1.9444444444444444
Przebiśniegowa,PAWŁOWICE (Widawska),4.666666666666667,,,,4.666666666666667,
Przebiśniegowa,Pawłowicka,6.0,1.1111111111111112,,,6.0,1.1111111111111112
Przebiśniegowa,Ramiszów,,1.0,,,,1.0
Przedwiośnie (Stacja kolejowa),Azaliowa,4.666666666666667,1.0,,,4.666666666666667,1.0
Przedwiośnie (Stacja kolejowa),Królewska,5.333333333333333,,,,5.333333333333333,
Przedwiośnie (Stacja kolejowa),Wallenroda,0.6666666666666666,14.61111111111111,,,0.6666666666666666,14.61111111111111
Przedwiośnie (Stacja kolejowa),ZAKRZÓW,5.333333333333333,13.333333333333334,,,5.333333333333333,13.333333333333334
Przybyszewskiego,Czajkowskiego,1.5,56.888888888888886,,,1.5,56.888888888888886
Przybyły,Graniczna,3.3333333333333335,17.333333333333332,,,3.3333333333333335,17.333333333333332
Przybyły,Zagłoby,4.0,17.11111111111111,,,4.0,17.11111111111111
Przyjaźni,Braterska,,,31.444444444444443,,,31.444444444444443
Przyjaźni,KRZYKI,,11.666666666666666,,,,11.666666666666666
Przyjaźni,PARK POŁUDNIOWY,,3.7777777777777777,,,,3.7777777777777777
Przyjaźni,Partynice,,14.88888888888889,,,,14.88888888888889
Przyjaźni,Radio i Telewizja,4.0,,31.444444444444443,,4.0,31.444444444444443
Przyjaźni,Zimowa,2.6666666666666665,,,,2.6666666666666665,
Przystankowa,Borowska (Szpital),5.0,19.0,,,5.0,19.0
Przystankowa,Wojszyce,3.3333333333333335,19.666666666666668,,,3.3333333333333335,19.666666666666668
Prężyce przy posesji nr 22,Gosławice - przejazd PKP,,0.5555555555555556,,,,0.5555555555555556
Prężyce przy posesji nr 22,Lenartowice przy posesji nr 11a,,0.5555555555555556,,,,0.5555555555555556
Psary - Parkowa,KRZYŻANOWICE,,1.5555555555555556,,,,1.5555555555555556
Psary - Parkowa,Psary - Szkoła,,1.5555555555555556,,,,1.5555555555555556
Psary - Szkoła,Psary - Parkowa,,1.5555555555555556,,,,1.5555555555555556
Psary - Szkoła,Psary - Wolności,,1.5555555555555556,,,,1.5555555555555556
Psary - Wolności,Psary - Szkoła,,1.5555555555555556,,,,1.5555555555555556
Psary - Wolności,Szymanów - skrzyż.,,4.111111111111111,,,,4.111111111111111
Psary - Wolności,Widawa,,8.555555555555555,,,,8.555555555555555
Psie Pole,Brücknera,,32.77777777777778,,,,32.77777777777778
Psie Pole,C.H. Korona,,13.38888888888889,,,,13.38888888888889
Psie Pole,Psie Pole (Rondo Lotników Polskich),6.666666666666667,95.77777777777777,,,6.666666666666667,95.77777777777777
Psie Pole,Zielna,10.0,49.72222222222222,,,10.0,49.72222222222222
Psie Pole (Gorlicka),MULICKA,,17.833333333333332,,,,17.833333333333332
Psie Pole (Rondo Lotników Polskich),KIEŁCZOWSKA (LZN),,32.666666666666664,,,,32.666666666666664
Psie Pole (Rondo Lotników Polskich),Kopańskiego,,18.833333333333332,,,,18.833333333333332
Psie Pole (Rondo Lotników Polskich),MULICKA,4.666666666666667,19.333333333333332,,,4.666666666666667,19.333333333333332
Psie Pole (Rondo Lotników Polskich),PSIE POLE (Stacja kolejowa),,11.055555555555555,,,,11.055555555555555
Psie Pole (Rondo Lotników Polskich),Psie Pole,10.0,95.88888888888889,,,10.0,95.88888888888889
Psie Pole (Rondo Lotników Polskich),Psie Pole (Gorlicka),,17.833333333333332,,,,17.833333333333332
Psie Pole (Rondo Lotników Polskich),Zakrzowska,4.666666666666667,40.77777777777778,,,4.666666666666667,40.77777777777778
Pustecka,Miodowa,,8.11111111111111,,,,8.11111111111111
Pułaskiego,DWORZEC GŁÓWNY,4.666666666666667,,0.5555555555555556,,4.666666666666667,0.5555555555555556
Pułaskiego,Kościuszki,,,0.5555555555555556,,,0.5555555555555556
Pułtuska,PARK POŁUDNIOWY,,,29.77777777777778,,,29.77777777777778
Pułtuska,Weigla (Szpital),4.0,14.222222222222221,29.88888888888889,,4.0,44.111111111111114
Pułtuska,Wyścigowa,3.3333333333333335,14.555555555555555,,,3.3333333333333335,14.555555555555555
Północna,Kozia,3.3333333333333335,37.55555555555556,,,3.3333333333333335,37.55555555555556
Północna,Maślicka (Staw),4.0,36.888888888888886,,,4.0,36.888888888888886
Pęgowska,Zajączkowska,3.3333333333333335,9.333333333333334,,,3.3333333333333335,9.333333333333334
Pęgowska,ŚWINIARY,2.6666666666666665,9.555555555555555,,,2.6666666666666665,9.555555555555555
RACŁAWICKA,Bukowskiego,4.0,20.88888888888889,,,4.0,20.88888888888889
RACŁAWICKA,RACŁAWICKA,5.333333333333333,10.277777777777779,,,5.333333333333333,10.277777777777779
RACŁAWICKA,Rymarska,8.666666666666666,19.833333333333332,,,8.666666666666666,19.833333333333332
RATYŃ,Gromadzka,,6.0,,,,6.0
RATYŃ,Rodła,,1.9444444444444444,,,,1.9444444444444444
ROD Bajki,Działkowa,6.0,43.77777777777778,,,6.0,43.77777777777778
ROD Bajki,Orzechowa,,20.0,,,,20.0
ROD Bajki,SPISKA (Ośrodek sportu),,12.0,,,,12.0
ROD Bajki,Śliczna,8.333333333333334,49.72222222222222,,,8.333333333333334,49.72222222222222
ROD Mieczyk,Park Brochowski,,10.0,,,,10.0
ROD Mieczyk,Tunelowa,,9.5,,,,9.5
ROD Oświata,FAT,4.0,49.888888888888886,,,4.0,49.888888888888886
ROD Oświata,Wrocławski Park Technologiczny,6.0,48.72222222222222,,,6.0,48.72222222222222
ROD Pod Dębem,Białych Goździków,,10.222222222222221,,,,10.222222222222221
ROD Pod Dębem,ROD Źródło Zdrowia,,10.333333333333334,,,,10.333333333333334
ROD Storczyk,Kutrzeby,,8.0,,,,8.0
ROD Storczyk,Wysoka,,8.555555555555555,,,,8.555555555555555
ROD Tysiąclecia,MIŃSKA (Rondo Rotm. Pileckiego),0.6666666666666666,,,,0.6666666666666666,
ROD Tysiąclecia,Rogowska,3.3333333333333335,52.05555555555556,,,3.3333333333333335,52.05555555555556
ROD Tysiąclecia,Zemska,3.3333333333333335,52.44444444444444,,,3.3333333333333335,52.44444444444444
ROD Zgoda,Konduktorska,,9.5,,,,9.5
ROD Zgoda,Tunelowa,,10.0,,,,10.0
ROD Źródło Zdrowia,Piwnika - Ponurego,,10.333333333333334,,,,10.333333333333334
ROD Źródło Zdrowia,ROD Pod Dębem,,10.222222222222221,,,,10.222222222222221
RUBCZAKA (Stacja kolejowa),LEŚNICA,,21.0,,,,21.0
RUBCZAKA (Stacja kolejowa),Rubczaka,,27.88888888888889,,,,27.88888888888889
Racławicka (szkoła),Modlińska,,20.555555555555557,,,,20.555555555555557
Radakowice - Świetlica,Lutynia - Kolonia,,0.4444444444444444,,,,0.4444444444444444
Radakowice - Świetlica,Łowęcice - Staw,,0.3333333333333333,,,,0.3333333333333333
Radio i Telewizja,KRZYKI,4.0,,31.444444444444443,,4.0,31.444444444444443
Radio i Telewizja,Przyjaźni,2.6666666666666665,,31.444444444444443,,2.6666666666666665,31.444444444444443
Rakowiecka,Międzyrzecka,,3.9444444444444446,,,,3.9444444444444446
Rakowiecka,Na Grobli,,0.3333333333333333,,,,0.3333333333333333
Rakowiecka,Na Niskich Łąkach,,4.277777777777778,,,,4.277777777777778
Raków - osiedle,Bielawa,,0.8888888888888888,,,,0.8888888888888888
Raków - osiedle,Raków - skrzy.,,0.1111111111111111,,,,0.1111111111111111
Raków - osiedle,Raków II,,0.3333333333333333,,,,0.3333333333333333
Raków - skrzy.,Raków - osiedle,,0.8888888888888888,,,,0.8888888888888888
Raków - skrzy.,Raków III,,0.3333333333333333,,,,0.3333333333333333
Raków I,Borowa - stacja kolejowa,,0.2222222222222222,,,,0.2222222222222222
Raków I,Raków II,,0.5555555555555556,,,,0.5555555555555556
Raków II,Raków - skrzy.,,0.6666666666666666,,,,0.6666666666666666
Raków II,Raków I,,0.2222222222222222,,,,0.2222222222222222
Raków III,Raków - skrzy.,,0.3333333333333333,,,,0.3333333333333333
Raków III,Raków IV,,0.3333333333333333,,,,0.3333333333333333
Raków IV,Oleśniczka - skrzy.,,0.3333333333333333,,,,0.3333333333333333
Raków IV,Raków III,,0.3333333333333333,,,,0.3333333333333333
Ramiszów,Pasikurowice - cmentarz,,1.0,,,,1.0
Ramiszów,Przebiśniegowa,,1.1111111111111112,,,,1.1111111111111112
Ratyń - skrzyżowanie,Gromadzka,,5.777777777777778,,,,5.777777777777778
Ratyń - skrzyżowanie,Krajobrazowa,,2.611111111111111,,,,2.611111111111111
Ratyń - skrzyżowanie,Ratyń - skrzyżowanie,,8.11111111111111,,,,8.11111111111111
Ratyń - skrzyżowanie,Szkolna,,8.333333333333334,,,,8.333333333333334
Rdestowa,Graniczna (Strachowicka),4.0,17.11111111111111,,,4.0,17.11111111111111
Rdestowa,PORT LOTNICZY,3.3333333333333335,17.333333333333332,,,3.3333333333333335,17.333333333333332
Redycka,Bagatela,1.5,19.166666666666668,,,1.5,19.166666666666668
Redycka,Poprzeczna,1.5,19.11111111111111,,,1.5,19.11111111111111
Reja,Katedra,6.666666666666667,,31.11111111111111,,6.666666666666667,31.11111111111111
